,lat,lng
174,25.296913327602,110.20373851026
175,25.298048680673,110.20530425677
176,25.304167004905,110.21372173872
177,25.30490712138,110.2146843629
178,25.305865844302,110.21586752109
179,25.306756943433,110.21690003344
180,25.309853526721,110.22031745709
181,25.310420408382,110.22092866416
182,25.311884064506,110.22244123098
183,25.313030707856,110.22354291285
184,25.314258425557,110.2246445049
185,25.316167221918,110.22626657516
186,25.316627268648,110.22665697873
187,25.320964473631,110.2302996974
188,25.323845867806,110.23273015279
189,25.325304134335,110.23403979239
190,25.326220726593,110.23494923689
191,25.327007327965,110.23577855254
192,25.327714154374,110.23657777495
193,25.328594068631,110.23764639919
194,25.32974961476,110.23916408634
195,25.334323681539,110.24567931654
196,25.335468313919,110.24730471053
197,25.336798261758,110.24918899617
198,25.338990153363,110.25229892985
